slope,intercept,r2
2.375213344282474,6.666253253727214,0.9019005710873826
2.97200495049505,6.339579207920792,0.9219154414123044
2.1699578608412575,6.651809961997932,0.5474507500454708
2.278024881380938,6.639199709324105,0.6862401182640689
2.5515,6.588666666666667,0.9000251959686452
2.4461423302922887,6.558359715520384,0.47596839034209304
3.031578947368421,6.35421052631579,0.7736549340334506
3.1019631901840494,6.336380368098159,0.8884295133831102
2.931136526683489,6.311770466874395,0.8316232891582777
2.305263157894736,6.671403508771929,0.9133496184592947
2.586330969671207,6.560927483672721,0.6177997306358685
2.7735,6.4735555555555555,0.8020120672425037
3.3151630399902046,6.101019797668426,0.8924661559356871
2.5648477783179526,6.52414736374319,0.9585100688763046
2.665116316126257,6.542944536513254,0.7389832153426883
2.6203037383177556,6.539042056074768,0.9771430066986392
2.6794371015354432,6.444153511381534,0.9861334062832002
1.1683907707082999,7.078839793329431,0.9533061453422041
2.5200000000000005,6.56,0.8030392209320991
2.533009614793249,6.596660706107298,0.7522091777835819
2.0603414634146344,6.828536585365854,0.8984767800594589
2.6570796131449916,6.479236400762611,0.8158211319462574
2.737034510181846,6.601764512613737,0.8484439166898675
3.33435483870968,6.222741935483871,0.7213557834350406
3.4420614057266383,6.049769356796495,0.9426996774014508
3.1153908822319356,6.29448264400016,0.8690577818453956
1.9078019347281525,6.925807900361281,0.9362984363536728
2.2032692307692305,6.772115384615385,0.890553215716101
2.9128874198137,6.331346417036155,0.9176392857866834
